Mod:Item:MetaData, Localized Name
enderio:item_dark_steel_upgrade:1, 玄钢升级（爆炸 I）
enderio:item_dark_steel_upgrade:1, 玄钢升级（爆炸 I）
enderio:item_dark_steel_upgrade:1, 玄钢升级（爆炸 II）
enderio:item_dark_steel_upgrade:1, 玄钢升级（爆炸 II）
enderio:item_dark_steel_upgrade:1, 玄钢升级（爆炸 III）
enderio:item_dark_steel_upgrade:1, 玄钢升级（爆炸 III）
enderio:item_dark_steel_upgrade:1, 玄钢升级（爆炸 IV）
enderio:item_dark_steel_upgrade:1, 玄钢升级（爆炸 IV）
enderio:item_dark_steel_upgrade:1, 玄钢升级（爆炸 V）
enderio:item_dark_steel_upgrade:1, 玄钢升级（爆炸 V）
enderio:item_dark_steel_upgrade:1, 玄钢升级（旅行）
enderio:item_dark_steel_upgrade:1, 玄钢升级（旅行）
enderio:block_death_pouch, 死亡之瓮
enderio:item_owl_egg, 猫头鹰蛋
enderio:block_alloy_endergy:0, 粗钢块
enderio:block_alloy_endergy:1, 晶化合金块
enderio:block_alloy_endergy:2, 旋律合金块
enderio:block_alloy_endergy:3, 恒星合金块
enderio:block_alloy_endergy:4, 晶化粉红粘液块
enderio:block_alloy_endergy:5, 充能银块
enderio:block_alloy_endergy:6, 生动合金块
enderio:item_alloy_endergy_ingot:0, 粗钢锭
enderio:item_alloy_endergy_ingot:1, 晶化合金锭
enderio:item_alloy_endergy_ingot:2, 旋律合金锭
enderio:item_alloy_endergy_ingot:3, 恒星合金锭
enderio:item_alloy_endergy_ingot:4, 晶化粉红史莱姆锭
enderio:item_alloy_endergy_ingot:5, 充能银锭
enderio:item_alloy_endergy_ingot:6, 生动合金锭
enderio:item_alloy_endergy_nugget:0, 粗钢粒
enderio:item_alloy_endergy_nugget:1, 晶化合金粒
enderio:item_alloy_endergy_nugget:2, 旋律合金粒
enderio:item_alloy_endergy_nugget:3, 恒星合金粒
enderio:item_alloy_endergy_nugget:4, 晶化粉红史莱姆粒
enderio:item_alloy_endergy_nugget:5, 充能银粒
enderio:item_alloy_endergy_nugget:6, 生动合金粒
enderio:item_alloy_endergy_ball:0, 粗钢磨珠
enderio:item_alloy_endergy_ball:1, 晶化合金磨珠
enderio:item_alloy_endergy_ball:2, 旋律合金磨珠
enderio:item_alloy_endergy_ball:3, 恒星合金磨珠
enderio:item_alloy_endergy_ball:4, 晶化粉红史莱姆磨珠
enderio:item_alloy_endergy_ball:5, 充能银磨珠
enderio:item_alloy_endergy_ball:6, 生动合金磨珠
enderio:item_item_conduit:0, 物品导管
enderio:item_liquid_conduit:0, 流体导管
enderio:item_liquid_conduit:1, 高压流体导管
enderio:item_liquid_conduit:2, 末影流体导管
enderio:item_power_conduit:0, 能量导管
enderio:item_power_conduit:1, 强化能量导管
enderio:item_power_conduit:2, 末影能量导管
enderio:item_redstone_conduit:0, 红石导管
enderio:item_extract_speed_upgrade:0, 导管提取速率升级
enderio:item_extract_speed_downgrade:0, 导管提取速率降级
enderio:item_me_conduit:0, ME导管
enderio:item_me_conduit:1, ME致密导管
enderio:block_inventory_panel, 存储面板
enderio:block_inventory_panel_sensor, 物品感应器
enderio:block_inventory_chest_tiny, 微型存储系统仓库
enderio:block_inventory_chest_small, 小型存储系统仓库
enderio:block_inventory_chest_medium, 中型存储系统仓库
enderio:block_inventory_chest_big, 大型存储系统仓库
enderio:block_inventory_chest_large, 巨型存储系统仓库
enderio:block_inventory_chest_huge, 超级存储系统仓库
enderio:block_inventory_chest_enormous, 终极存储系统仓库
enderio:block_inventory_chest_warehouse, 存储系统仓库货栈
enderio:block_inventory_chest_warehouse13, 物品系统存储器扩展货栈
enderio:item_inventory_remote:0, 远程存储面板
enderio:item_inventory_remote:0, 远程存储面板
enderio:item_inventory_remote:1, 高级远程存储面板
enderio:item_inventory_remote:1, 高级远程存储面板
enderio:item_inventory_remote:2, 末影远程存储面板
enderio:item_inventory_remote:2, 末影远程存储面板
enderio:item_data_conduit:0, 数据导管
enderio:block_simple_furnace, 简易电炉
enderio:block_simple_alloy_smelter, 简易合金炉
enderio:block_alloy_smelter, 合金炉
enderio:block_enhanced_alloy_smelter, 强化合金炉
enderio:block_buffer:0, 物品缓存器
enderio:block_buffer:1, 能量缓存器
enderio:block_buffer:2, 多功能缓存器
enderio:block_buffer:3, 创造模式缓存器
enderio:block_enchanter, 附魔器
enderio:block_farm_station, 种植站
enderio:block_combustion_generator, 燃烧发电机
enderio:block_enhanced_combustion_generator, 强化燃烧发电机
enderio:block_simple_stirling_generator, 简易斯特林发电机
enderio:block_stirling_generator, 斯特林发电机
enderio:block_zombie_generator, 僵尸发电机
enderio:block_franken_zombie_generator, 人造僵尸发电机
enderio:block_ender_generator, 末影人发电机
enderio:block_lava_generator, 熔岩热交换器
enderio:block_killer_joe, 杀手乔
enderio:block_electric_light:0, 电灯
enderio:block_electric_light:1, 电灯（反相）
enderio:block_electric_light:2, 灯
enderio:block_electric_light:3, 灯（反相）
enderio:block_electric_light:4, 无线灯
enderio:block_electric_light:5, 无线灯（反相）
enderio:block_attractor_obelisk, 诱引方尖碑
enderio:block_aversion_obelisk, 排除方尖碑
enderio:block_inhibitor_obelisk, 传送抑制方尖碑
enderio:block_relocator_obelisk, 重定向方尖碑
enderio:block_weather_obelisk, 天气方尖碑
enderio:block_experience_obelisk, 经验方尖碑
enderio:block_painter, 喷涂机
enderio:block_reservoir, 蓄水库
enderio:block_omni_reservoir, 万用蓄水库
enderio:block_simple_sag_mill, 简易 SAG 磨粉机
enderio:block_sag_mill, SAG 磨粉机
enderio:block_enhanced_sag_mill, 强化 SAG 磨粉机
enderio:block_slice_and_splice, 头颅装配机
enderio:block_solar_panel:0, 简易光伏电池
enderio:block_solar_panel:1, 光伏电池
enderio:block_solar_panel:2, 强化光伏电池
enderio:block_solar_panel:3, 脉冲光伏电池
enderio:block_solar_panel:4, 晶化光伏电池
enderio:block_solar_panel:5, 旋律光伏电池
enderio:block_solar_panel:6, 恒星光伏电池
enderio:block_soul_binder, 灵魂绑定器
enderio:block_powered_spawner, 电动刷怪箱
enderio:block_vat, 酿液桶
enderio:block_enhanced_vat, 强化酿液桶
enderio:block_simple_wired_charger, 简易有线充能器
enderio:block_wired_charger, 有线充能器
enderio:block_enhanced_wired_charger, 强化有线充能器
enderio:block_wireless_charger, 无线充能器
enderio:block_normal_wireless_charger, 无线充能天线
enderio:block_enhanced_wireless_charger, 强化无线充能天线
enderio:block_wireless_charger_extension, 无线充能天线放大器
enderio:block_tank:0, 流体储罐
enderio:block_tank:1, 高压流体储罐
enderio:block_transceiver, 空间传送器
enderio:block_vacuum_chest, 虚空箱子
enderio:block_xp_vacuum, 虚空经验箱
enderio:block_niard, The Niard
enderio:block_travel_anchor, 旅行锚
enderio:block_tele_pad, 传送台
enderio:block_dialing_device, 坐标记录仪
enderio:block_impulse_hopper, 推力漏斗
enderio:block_simple_crafter, 简易合成器
enderio:block_crafter, 合成器
enderio:block_creative_spawner, 创造模式刷怪箱
enderio:block_cap_bank:0, 创造模式电容库
enderio:block_cap_bank:1, 基础电容库
enderio:block_cap_bank:1, 基础电容库
enderio:block_cap_bank:2, 电容库
enderio:block_cap_bank:2, 电容库
enderio:block_cap_bank:3, 脉冲电容库
enderio:block_cap_bank:3, 脉冲电容库
enderio:block_gauge, 能量存量计
enderio:block_power_monitor, 能量监控器
enderio:block_advanced_power_monitor, 图形化能量监控器
enderio:item_capacitor_grainy, 基岩粉电容
enderio:item_capacitor_crystalline, 晶化电容
enderio:item_capacitor_melodic, 旋律电容
enderio:item_capacitor_stellar, 恒星电容
enderio:item_capacitor_totemic, 不死图腾电容
enderio:item_endergy_conduit:0, 粗钢能量导管
enderio:item_endergy_conduit:1, 铁能量导管
enderio:item_endergy_conduit:2, 铝能量导管
enderio:item_endergy_conduit:3, 金能量导管
enderio:item_endergy_conduit:4, 铜能量导管
enderio:item_endergy_conduit:5, 银能量导管
enderio:item_endergy_conduit:6, 琥珀金能量导管
enderio:item_endergy_conduit:7, 充能银能量导管
enderio:item_endergy_conduit:8, 晶化合金能量导管
enderio:item_endergy_conduit:9, 晶化粉红史莱姆能量导管
enderio:item_endergy_conduit:10, 旋律合金能量导管
enderio:item_endergy_conduit:11, 恒星合金能量导管
enderio:item_capacitor_silver, 银制电容
enderio:item_capacitor_energetic_silver, 充能银电容
enderio:item_capacitor_vivid, 生动合金电容
enderio:item_stellar_alloy_sword, 终结之剑 IV 型
enderio:item_stellar_alloy_pickaxe, 恒星镐
enderio:item_stellar_alloy_axe, 恒星斧
enderio:item_stellar_alloy_helmet, 恒星头盔
enderio:item_stellar_alloy_boots, 恒星靴子
enderio:item_stellar_alloy_chestplate, 恒星胸甲
enderio:item_stellar_alloy_leggings, 恒星护腿
efab:upgrade_armory, 兵工厂升级
efab:upgrade_magic, 魔法升级
efab:upgrade_power, 能量升级
efab:upgrade_digital, 数字化升级
efab:manareceptacle, 魔力容器
efab:base, EFab 框架
efab:gearbox, 齿轮箱
efab:pipes, 管道
efab:grid, EFab 合成终端
efab:tank, 储罐
efab:tank2, 高级储罐
efab:boiler, 锅炉
efab:steamengine, 蒸汽引擎
efab:rfcontrol, RF 控制器
efab:rfstorage, RF 存储器
efab:rfstorage_advanced, 高级 RF 存储器
efab:processor, 处理器
efab:monitor, 监测器
efab:autocrafting_monitor, 自动合成监测器
efab:storage, 物品存储器
efab:crafter, 合成器
efab:power_optimizer, 能量优化器
energycontrol:block_light:0, 白色灯
energycontrol:block_light:2, 橙色灯
energycontrol:howler_alarm, 蜂鸣报警器
energycontrol:industrial_alarm, 工业报警器
energycontrol:info_panel, 工业信息面板
energycontrol:info_panel_extender, 信息面板拓展
energycontrol:info_panel_advanced, 高级信息面板
energycontrol:info_panel_advanced_extender, 高级信息面板拓展
energycontrol:range_trigger, 范围触发器
energycontrol:average_counter, 平均计数器
energycontrol:energy_counter, 能量计数器
energycontrol:kit_assembler, 套件组装机
energycontrol:timer, 计时器
energycontrol:item_upgrade:0, 升级组件-范围
energycontrol:item_upgrade:1, 色彩升级
energycontrol:item_upgrade:2, 触摸屏升级
energycontrol:nano_bow, 纳米弓
energycontrol:portable_panel, 便携式面板
energycontrol:item_kit:0, 能量传感器套件
energycontrol:item_kit:1, 计数传感器套件
energycontrol:item_kit:2, 液体传感器套件
energycontrol:item_kit:3, 高级液体传感器套件
energycontrol:item_kit:4, 发电机传感器套件
energycontrol:item_kit:6, 远程切换套件
energycontrol:item_kit:7, 普通远程套件
energycontrol:item_kit:8, 远程物品栏套件
energycontrol:item_kit:9, 远程红石套件
energycontrol:item_kit:10, 应用能源传感器套件
energycontrol:item_kit:11, 极限反应堆传感器套件
energycontrol:item_kit:12, 神龙传感器套件
energycontrol:item_kit:17, Thermal Expansion Sensor Kit
energycontrol:item_card:0, 能量感应卡
energycontrol:item_card:1, 计数感应卡
energycontrol:item_card:2, 液体感应卡
energycontrol:item_card:3, 高级液体感应卡
energycontrol:item_card:4, 发电机感应卡
energycontrol:item_card:10, 能量阵列卡
energycontrol:item_card:11, 液体阵列卡
energycontrol:item_card:12, 发电机阵列卡
energycontrol:item_card:13, 远程切换卡
energycontrol:item_card:14, 普通远程卡
energycontrol:item_card:15, 远程物品栏卡
energycontrol:item_card:16, 远程红石卡
energycontrol:item_card:18, 文本卡
energycontrol:item_card:19, 时间卡
energycontrol:item_card:21, 神龙反应堆感应卡
energycontrol:item_card:22, 应用能源感应卡
energycontrol:item_card:24, 极限反应堆传感应卡
energycontrol:item_card:27, 应用能源物品栏感应卡
energycontrol:item_card:29, Thermal Expansion Sensor Card
energycontrol:card_holder, 卡片夹
extendedcrafting:storage:0, 黑铁块
extendedcrafting:storage:1, 流明精华块
extendedcrafting:storage:2, 下界之星块
extendedcrafting:storage:3, 晶素块
extendedcrafting:storage:4, 终极块
extendedcrafting:storage:5, 末影块
extendedcrafting:storage:6, 末影之星块
extendedcrafting:storage:7, 增强末影之星块
extendedcrafting:frame, 黑铁框架
extendedcrafting:lamp:0, 黑铁灯
extendedcrafting:lamp:1, 黑铁灯
extendedcrafting:trimmed:0, 黑铁块
extendedcrafting:trimmed:1, 黑铁块
extendedcrafting:trimmed:2, 黑铁块
extendedcrafting:trimmed:3, 黑铁块
extendedcrafting:trimmed:4, 黑铁块
extendedcrafting:trimmed:5, 黑铁块
extendedcrafting:crafting_table, 工作台
extendedcrafting:pedestal, 基座
extendedcrafting:crafting_core, 合成核心
extendedcrafting:interface, 自动化接口
extendedcrafting:table_basic, 基础工作台
extendedcrafting:table_advanced, 高级工作台
extendedcrafting:table_elite, 精英工作台
extendedcrafting:table_ultimate, 终极工作台
extendedcrafting:compressor, 量子压缩机
extendedcrafting:ender_alternator, 末影发电机
extendedcrafting:ender_crafter, 末影工作台
extendedcrafting:guide, 合成拓展指南
extendedcrafting:material:0, 黑铁锭
extendedcrafting:material:1, 黑铁粒
extendedcrafting:material:2, 黑铁板
extendedcrafting:material:3, 黑铁杆
extendedcrafting:material:7, 流明精华
extendedcrafting:material:8, 基础合成催化剂
extendedcrafting:material:9, 高级合成催化剂
extendedcrafting:material:10, 精英合成催化剂
extendedcrafting:material:11, 终极合成催化剂
extendedcrafting:material:12, 晶素合成催化剂
extendedcrafting:material:13, 终极催化剂
extendedcrafting:material:14, 基础合成组件
extendedcrafting:material:15, 高级合成组件
extendedcrafting:material:16, 精英合成组件
extendedcrafting:material:17, 终极合成组件
extendedcrafting:material:18, 晶素合成组件
extendedcrafting:material:19, 终极组件
extendedcrafting:material:24, 晶素锭
extendedcrafting:material:25, 晶素粒
extendedcrafting:material:32, 终极锭
extendedcrafting:material:33, 终极粒
extendedcrafting:material:36, 末影锭
extendedcrafting:material:37, 末影粒
extendedcrafting:material:40, 末影之星
extendedcrafting:material:41, 末影之星粒
extendedcrafting:material:48, 增强末影锭
extendedcrafting:material:49, 增强末影粒
extendedcrafting:material:128, 钻石粒
extendedcrafting:material:129, 绿宝石粒
extendedcrafting:material:140, 下界之星粒
extendedcrafting:handheld_table, 手持工作台
extendedcrafting:recipe_maker:0, 配方制作器
extendedcrafting:singularity:0, Coal 奇点
extendedcrafting:singularity:1, Iron 奇点
extendedcrafting:singularity:2, Lapis Lazuli 奇点
extendedcrafting:singularity:3, Redstone 奇点
extendedcrafting:singularity:4, Glowstone 奇点
extendedcrafting:singularity:5, Gold 奇点
extendedcrafting:singularity:6, Diamond 奇点
extendedcrafting:singularity:7, Emerald 奇点
extendedcrafting:singularity:16, Aluminum 奇点
extendedcrafting:singularity:17, Copper 奇点
extendedcrafting:singularity:18, Tin 奇点
extendedcrafting:singularity:19, Bronze 奇点
extendedcrafting:singularity:20, Zinc 奇点
extendedcrafting:singularity:21, Brass 奇点
extendedcrafting:singularity:22, Silver 奇点
extendedcrafting:singularity:23, Lead 奇点
extendedcrafting:singularity:24, Steel 奇点
extendedcrafting:singularity:25, Nickel 奇点
extendedcrafting:singularity:26, Constantan 奇点
extendedcrafting:singularity:27, Electrum 奇点
extendedcrafting:singularity:28, Invar 奇点
extendedcrafting:singularity:29, Mithril 奇点
extendedcrafting:singularity:30, Tungsten 奇点
extendedcrafting:singularity:31, Titanium 奇点
extendedcrafting:singularity:32, Uranium 奇点
extendedcrafting:singularity:33, Chrome 奇点
extendedcrafting:singularity:34, Platinum 奇点
extendedcrafting:singularity:35, Iridium 奇点
extendedcrafting:singularity:48, Signalum 奇点
extendedcrafting:singularity:49, Lumium 奇点
extendedcrafting:singularity:50, Enderium 奇点
extendedcrafting:singularity:64, Ardite 奇点
extendedcrafting:singularity:65, Cobalt 奇点
extendedcrafting:singularity:66, Manyullyn 奇点
extendedcrafting:singularity_ultimate, 终极奇点
zerocore:debugtool, 调试工具
bigreactors:ingotyellorium, 黄铀锭
bigreactors:ingotcyanite, 蓝晶锭
bigreactors:ingotgraphite, 石墨棒
bigreactors:ingotblutonium, 蓝钚锭
bigreactors:ingotludicrite, 镠锭
bigreactors:ingotsteel, 钢锭
bigreactors:dustyellorium, 黄铀粉
bigreactors:dustcyanite, 蓝晶粉
bigreactors:dustgraphite, 石墨粉
bigreactors:dustblutonium, 蓝钚粉
bigreactors:dustludicrite, 镠粉
bigreactors:duststeel, 钢粉
bigreactors:mineralanglesite, 硫酸铅矿晶体 (PbSO4)
bigreactors:mineralbenitoite, 蓝锥矿晶体 (BaTiSi3O9)
bigreactors:reactorcasingcores, 反应堆外壳核心 (旧版)
bigreactors:turbinehousingcores, 涡轮机外壳核心 (旧版)
bigreactors:wrench, 扳手
bigreactors:blockyellorium, 黄铀块
bigreactors:oreanglesite, 硫酸铅矿
bigreactors:turbinecreativesteamgenerator, 创造模式涡轮机蒸汽发电机 (旧版)
bigreactors:turbinerotorblade, 涡轮机叶片 (旧版)
bigreactors:blockblutonium, 蓝钚块
bigreactors:orebenitoite, 蓝锥矿
bigreactors:turbinebearing, 涡轮机转子轴承 (旧版)
bigreactors:reactorrednetport, 反应堆红石网络端口 (旧版)
bigreactors:turbinehousing, 涡轮机外壳(旧版)
bigreactors:blocksteel, 钢块
bigreactors:reactoraccessport, 反应堆访问端口 (旧版)
bigreactors:turbinecomputerport, 涡轮机电脑端口 (旧版)
bigreactors:turbinerotorshaft, 涡轮机转轴 (旧版)
bigreactors:reactorcreativecoolantport, 创造模式反应堆冷却端口 (旧版)
bigreactors:turbinefluidport, 涡轮机液体端口 (旧版)
bigreactors:blockgraphite, 石墨块
bigreactors:blockcyanite, 蓝晶块
bigreactors:reactorcoolantport, 反应堆冷却端口 (旧版)
bigreactors:turbinecontroller, 涡轮机控制器 (旧版)
bigreactors:reactorpowertaptesla, 反应堆Tesla能源接口 (旧版)
bigreactors:turbineglass, 涡轮机玻璃 (旧版)
bigreactors:reactorcasing, 反应堆外壳 (旧版)
bigreactors:reactorpowertaprf, 反应堆RF能源接口 (旧版)
bigreactors:reactorcontroller, 反应堆控制器 (旧版)
bigreactors:reactorredstoneport, 反应堆红石端口 (旧版)
bigreactors:oreyellorite, 黄铀矿
bigreactors:blockludicrite, 镠块
bigreactors:turbinepowertaprf, 涡轮机RF能源接口 (旧版)
bigreactors:turbinepowertaptesla, 涡轮机Tesla能源接口 (旧版)
bigreactors:reactorcomputerport, 反应堆计算机端口 (旧版)
bigreactors:reactorglass, 反应堆玻璃(旧版)
bigreactors:reactorcontrolrod, 反应堆控制杆 (旧版)
